material,model,level,DeltaE,JOD,class
cc_green_malachite_rgb_120,sbrdf,1,22.4347915649414,6.3424875206259,3
cc_green_malachite_rgb_121,sbrdf,0,20.0770950317383,6.73730094137273,3
cc_green_malachite_rgb_122,sbrdf,1,22.4347915649414,6.3424875206259,3
cc_green_malachite_rgb_123,sbrdf,0,20.0770950317383,6.73730094137273,3
cc_green_malachite_rgb_124,sbrdf,1,22.4347915649414,6.3424875206259,3
cc_green_malachite_rgb_125,nbrdf,0,14.6905536651611,7.75442343200761,4
cc_green_malachite_rgb_126,nbrdf,0,14.6905536651611,7.75442343200761,4
cc_green_malachite_rgb_127,nbrdf,0,14.6905536651611,7.75442343200761,4
cc_ibiza_sunset_rgb_1,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_2,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_3,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_4,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_5,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_6,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_7,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_8,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_9,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_10,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_11,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_12,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_13,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_14,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_15,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_16,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_17,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_18,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_19,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_20,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_21,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_22,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_23,hbrdf,2,34.1276473999023,4.81785851736523,1
cc_ibiza_sunset_rgb_24,ggx,0,22.9167175292969,6.2657126819133,3
cc_ibiza_sunset_rgb_25,ward,0,19.818021774292,6.78263606737027,3
cc_ibiza_sunset_rgb_26,ggx,0,22.9167175292969,6.2657126819133,3
cc_ibiza_sunset_rgb_27,ward,0,19.818021774292,6.78263606737027,3
cc_ibiza_sunset_rgb_28,ggx,0,22.9167175292969,6.2657126819133,3
cc_ibiza_sunset_rgb_29,ward,0,19.818021774292,6.78263606737027,3
cc_ibiza_sunset_rgb_30,ggx,0,22.9167175292969,6.2657126819133,3
cc_ibiza_sunset_rgb_31,ward,0,19.818021774292,6.78263606737027,3
cc_ibiza_sunset_rgb_32,ggx,0,22.9167175292969,6.2657126819133,3
cc_ibiza_sunset_rgb_33,ward,0,19.818021774292,6.78263606737027,3
cc_ibiza_sunset_rgb_34,sbrdf,0,17.2960166931152,7.2436953983993,4
cc_ibiza_sunset_rgb_35,sbrdf,1,15.0225849151611,7.68765579090089,4
cc_ibiza_sunset_rgb_36,sbrdf,2,14.1967267990112,7.85449306691284,4
cc_ibiza_sunset_rgb_37,hbrdf,0,15.4938592910767,7.5936623658442,4
cc_ibiza_sunset_rgb_38,hbrdf,1,16.2736415863037,7.44030305353819,4
cc_ibiza_sunset_rgb_39,sbrdf,0,17.2960166931152,7.2436953983993,4
cc_ibiza_sunset_rgb_40,sbrdf,1,15.0225849151611,7.68765579090089,4
cc_ibiza_sunset_rgb_41,sbrdf,2,14.1967267990112,7.85449306691284,4
cc_ibiza_sunset_rgb_42,hbrdf,0,15.4938592910767,7.5936623658442,4
cc_ibiza_sunset_rgb_43,hbrdf,1,16.2736415863037,7.44030305353819,4
cc_ibiza_sunset_rgb_44,sbrdf,0,17.2960166931152,7.2436953983993,4
cc_ibiza_sunset_rgb_45,sbrdf,1,15.0225849151611,7.68765579090089,4
cc_ibiza_sunset_rgb_46,sbrdf,2,14.1967267990112,7.85449306691284,4
cc_ibiza_sunset_rgb_47,hbrdf,0,15.4938592910767,7.5936623658442,4
cc_ibiza_sunset_rgb_48,hbrdf,1,16.2736415863037,7.44030305353819,4
cc_ibiza_sunset_rgb_49,nbrdf,0,9.09165954589844,8.90858335025509,5
cc_ibiza_sunset_rgb_50,nbrdf,0,9.09165954589844,8.90858335025509,5
cc_ibiza_sunset_rgb_51,nbrdf,0,9.09165954589844,8.90858335025509,5
cc_iris_purple_gem_rgb_1,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_2,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_3,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_4,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_5,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_6,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_7,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_8,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_9,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_10,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_11,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_12,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_13,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_14,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_15,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_16,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_17,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_18,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_19,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_20,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_21,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_22,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_23,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_24,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_25,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_26,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_27,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_28,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_29,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_30,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_31,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_32,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_33,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_34,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_35,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_36,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_37,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_38,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_39,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_40,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_41,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_42,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_43,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_44,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_45,ggx,0,42.74609375,4.04912641262445,1
cc_iris_purple_gem_rgb_46,ward,0,38.9549674987793,4.35826436507911,1
cc_iris_purple_gem_rgb_47,sbrdf,1,15.9674196243286,7.50019221210053,4
cc_iris_purple_gem_rgb_48,hbrdf,0,16.718936920166,7.35402394396094,4
cc_iris_purple_gem_rgb_49,hbrdf,1,16.0009880065918,7.49360550888359,4
cc_iris_purple_gem_rgb_50,sbrdf,1,15.9674196243286,7.50019221210053,4
cc_iris_purple_gem_rgb_51,hbrdf,0,16.718936920166,7.35402394396094,4
cc_iris_purple_gem_rgb_52,hbrdf,1,16.0009880065918,7.49360550888359,4
cc_iris_purple_gem_rgb_53,sbrdf,1,15.9674196243286,7.50019221210053,4
cc_iris_purple_gem_rgb_54,hbrdf,0,16.718936920166,7.35402394396094,4
cc_iris_purple_gem_rgb_55,hbrdf,1,16.0009880065918,7.49360550888359,4
cc_iris_purple_gem_rgb_56,sbrdf,0,11.0023107528687,8.51564682826607,5
cc_iris_purple_gem_rgb_57,sbrdf,2,11.6369504928589,8.38346477384076,5
cc_iris_purple_gem_rgb_58,hbrdf,2,9.56860542297363,8.8117444145734,5
cc_iris_purple_gem_rgb_59,sbrdf,0,11.0023107528687,8.51564682826607,5
cc_iris_purple_gem_rgb_60,sbrdf,2,11.6369504928589,8.38346477384076,5
cc_iris_purple_gem_rgb_61,hbrdf,2,9.56860542297363,8.8117444145734,5
cc_iris_purple_gem_rgb_62,sbrdf,0,11.0023107528687,8.51564682826607,5
cc_iris_purple_gem_rgb_63,sbrdf,2,11.6369504928589,8.38346477384076,5
cc_iris_purple_gem_rgb_64,hbrdf,2,9.56860542297363,8.8117444145734,5
cc_iris_purple_gem_rgb_65,nbrdf,0,3.21694660186768,9.8655510544309,6
cc_nothern_aurora_rgb_1,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_2,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_3,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_4,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_5,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_6,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_7,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_8,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_9,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_10,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_11,ggx,0,27.2518634796143,5.63272326843305,2
cc_nothern_aurora_rgb_12,ward,0,24.4969463348389,6.02315115973832,3
cc_nothern_aurora_rgb_13,sbrdf,2,19.131010055542,6.90471270999373,3
cc_nothern_aurora_rgb_14,hbrdf,2,20.022102355957,6.74689189274177,3
cc_nothern_aurora_rgb_15,ward,0,24.4969463348389,6.02315115973832,3
cc_nothern_aurora_rgb_16,sbrdf,2,19.131010055542,6.90471270999373,3
cc_nothern_aurora_rgb_17,hbrdf,2,20.022102355957,6.74689189274177,3
cc_nothern_aurora_rgb_18,ward,0,24.4969463348389,6.02315115973832,3
cc_nothern_aurora_rgb_19,sbrdf,2,19.131010055542,6.90471270999373,3
cc_nothern_aurora_rgb_20,hbrdf,2,20.022102355957,6.74689189274177,3
cc_nothern_aurora_rgb_21,ward,0,24.4969463348389,6.02315115973832,3
cc_nothern_aurora_rgb_22,sbrdf,2,19.131010055542,6.90471270999373,3
cc_nothern_aurora_rgb_23,hbrdf,2,20.022102355957,6.74689189274177,3
cc_nothern_aurora_rgb_24,ward,0,24.4969463348389,6.02315115973832,3
cc_nothern_aurora_rgb_25,sbrdf,2,19.131010055542,6.90471270999373,3
cc_nothern_aurora_rgb_26,hbrdf,2,20.022102355957,6.74689189274177,3
cc_nothern_aurora_rgb_27,sbrdf,0,14.3962774276733,7.81395056455171,4
cc_nothern_aurora_rgb_28,sbrdf,1,16.9417037963867,7.31123223270799,4
cc_nothern_aurora_rgb_29,hbrdf,0,14.720175743103,7.74844930140069,4
cc_nothern_aurora_rgb_30,hbrdf,1,14.6249876022339,7.76765853469652,4
cc_nothern_aurora_rgb_31,sbrdf,0,14.3962774276733,7.81395056455171,4
cc_nothern_aurora_rgb_32,sbrdf,1,16.9417037963867,7.31123223270799,4
cc_nothern_aurora_rgb_33,hbrdf,0,14.720175743103,7.74844930140069,4
cc_nothern_aurora_rgb_34,hbrdf,1,14.6249876022339,7.76765853469652,4
cc_nothern_aurora_rgb_35,sbrdf,0,14.3962774276733,7.81395056455171,4
cc_nothern_aurora_rgb_36,sbrdf,1,16.9417037963867,7.31123223270799,4
cc_nothern_aurora_rgb_37,hbrdf,0,14.720175743103,7.74844930140069,4
cc_nothern_aurora_rgb_38,hbrdf,1,14.6249876022339,7.76765853469652,4
cc_nothern_aurora_rgb_39,nbrdf,0,4.26075887680054,9.74728303052427,6
cg_sunflower_rgb_1,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_2,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_3,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_4,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_5,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_6,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_7,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_8,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_9,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_10,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_11,sbrdf,2,31.9901142120361,5.04900776480577,2
cg_sunflower_rgb_12,ward,0,23.773811340332,6.13241877970284,3
cg_sunflower_rgb_13,sbrdf,1,20.6381225585938,6.64044933984627,3
cg_sunflower_rgb_14,ward,0,23.773811340332,6.13241877970284,3
cg_sunflower_rgb_15,sbrdf,1,20.6381225585938,6.64044933984627,3
cg_sunflower_rgb_16,ward,0,23.773811340332,6.13241877970284,3
cg_sunflower_rgb_17,sbrdf,1,20.6381225585938,6.64044933984627,3
cg_sunflower_rgb_18,ward,0,23.773811340332,6.13241877970284,3
cg_sunflower_rgb_19,sbrdf,1,20.6381225585938,6.64044933984627,3
cg_sunflower_rgb_20,ward,0,23.773811340332,6.13241877970284,3
cg_sunflower_rgb_21,sbrdf,1,20.6381225585938,6.64044933984627,3
cg_sunflower_rgb_22,sbrdf,0,16.7586765289307,7.34637190725225,4
cg_sunflower_rgb_23,nbrdf,0,14.4293413162231,7.80724651511525,4
cg_sunflower_rgb_24,hbrdf,0,14.1523265838623,7.86353239039959,4
cg_sunflower_rgb_25,hbrdf,1,15.31578540802,7.62906771818125,4
cg_sunflower_rgb_26,hbrdf,2,14.9933204650879,7.69352294220749,4
cg_sunflower_rgb_27,sbrdf,0,16.7586765289307,7.34637190725225,4
cg_sunflower_rgb_28,nbrdf,0,14.4293413162231,7.80724651511525,4
cg_sunflower_rgb_29,hbrdf,0,14.1523265838623,7.86353239039959,4
cg_sunflower_rgb_30,hbrdf,1,15.31578540802,7.62906771818125,4
cg_sunflower_rgb_31,hbrdf,2,14.9933204650879,7.69352294220749,4
cg_sunflower_rgb_32,sbrdf,0,16.7586765289307,7.34637190725225,4
cg_sunflower_rgb_33,nbrdf,0,14.4293413162231,7.80724651511525,4
cg_sunflower_rgb_34,hbrdf,0,14.1523265838623,7.86353239039959,4
cg_sunflower_rgb_35,hbrdf,1,15.31578540802,7.62906771818125,4
cg_sunflower_rgb_36,hbrdf,2,14.9933204650879,7.69352294220749,4
cg_sunflower_rgb_37,ggx,0,8.44900894165039,9.03692661474927,6
cherry-235_1,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_2,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_3,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_4,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_5,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_6,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_7,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_8,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_9,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_10,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_11,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_12,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_13,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_14,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_15,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_16,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_17,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_18,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_19,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_20,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_21,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_22,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_23,ward,0,33.1003189086914,4.92665108137522,1
cherry-235_24,ggx,0,18.2234134674072,7.07006684886064,4
cherry-235_25,sbrdf,0,13.800763130188,7.93533211538241,4
cherry-235_26,ggx,0,18.2234134674072,7.07006684886064,4
cherry-235_27,sbrdf,0,13.800763130188,7.93533211538241,4
cherry-235_28,ggx,0,18.2234134674072,7.07006684886064,4
cherry-235_29,sbrdf,0,13.800763130188,7.93533211538241,4
cherry-235_30,sbrdf,1,10.841118812561,8.54916809908728,5
cherry-235_31,sbrdf,2,11.3791275024414,8.43718638590207,5
cherry-235_32,sbrdf,1,10.841118812561,8.54916809908728,5
cherry-235_33,sbrdf,2,11.3791275024414,8.43718638590207,5
cherry-235_34,sbrdf,1,10.841118812561,8.54916809908728,5
cherry-235_35,sbrdf,2,11.3791275024414,8.43718638590207,5
cherry-235_36,nbrdf,0,5.83169984817505,9.51597264390839,6
cherry-235_37,hbrdf,0,6.62666606903076,9.3801970413187,6
cherry-235_38,hbrdf,1,5.61011981964111,9.55183176297925,6
cherry-235_39,hbrdf,2,5.87480592727661,9.50888913282301,6
chm_light_blue_rgb_1,hbrdf,2,20.4965000152588,6.66472698252909,3
chm_light_blue_rgb_2,hbrdf,2,20.4965000152588,6.66472698252909,3
chm_light_blue_rgb_3,hbrdf,2,20.4965000152588,6.66472698252909,3
chm_light_blue_rgb_4,hbrdf,2,20.4965000152588,6.66472698252909,3
chm_light_blue_rgb_5,hbrdf,2,20.4965000152588,6.66472698252909,3
chm_light_blue_rgb_6,hbrdf,0,14.9644336700439,7.69931777096064,4
chm_light_blue_rgb_7,hbrdf,1,15.1432971954346,7.66349146266614,4
chm_light_blue_rgb_8,hbrdf,0,14.9644336700439,7.69931777096064,4
chm_light_blue_rgb_9,hbrdf,1,15.1432971954346,7.66349146266614,4
chm_light_blue_rgb_10,hbrdf,0,14.9644336700439,7.69931777096064,4
chm_light_blue_rgb_11,hbrdf,1,15.1432971954346,7.66349146266614,4
chm_light_blue_rgb_12,ggx,0,12.9653749465942,8.1073427455909,5
chm_light_blue_rgb_13,ward,0,8.77207469940186,8.97275566510577,5
chm_light_blue_rgb_14,sbrdf,1,10.3461179733276,8.65183664577482,5
chm_light_blue_rgb_15,sbrdf,2,8.82440757751465,8.9622917346528,5
chm_light_blue_rgb_16,ggx,0,12.9653749465942,8.1073427455909,5
chm_light_blue_rgb_17,ward,0,8.77207469940186,8.97275566510577,5
chm_light_blue_rgb_18,sbrdf,1,10.3461179733276,8.65183664577482,5
chm_light_blue_rgb_19,sbrdf,2,8.82440757751465,8.9622917346528,5
chm_light_blue_rgb_20,ggx,0,12.9653749465942,8.1073427455909,5
chm_light_blue_rgb_21,ward,0,8.77207469940186,8.97275566510577,5
chm_light_blue_rgb_22,sbrdf,1,10.3461179733276,8.65183664577482,5
chm_light_blue_rgb_23,sbrdf,2,8.82440757751465,8.9622917346528,5
chm_light_blue_rgb_24,sbrdf,0,7.41086626052856,9.23705534919724,6
chm_light_blue_rgb_25,nbrdf,0,3.22992157936096,9.86428658588789,6
chm_mint_rgb_1,sbrdf,2,22.5722904205322,6.32044791380808,3
chm_mint_rgb_2,hbrdf,0,21.2131538391113,6.54306281251212,3
chm_mint_rgb_3,hbrdf,1,22.0411968231201,6.40617420857727,3
chm_mint_rgb_4,hbrdf,2,24.1212272644043,6.07956161824253,3
chm_mint_rgb_5,sbrdf,2,22.5722904205322,6.32044791380808,3
chm_mint_rgb_6,hbrdf,0,21.2131538391113,6.54306281251212,3
chm_mint_rgb_7,hbrdf,1,22.0411968231201,6.40617420857727,3
chm_mint_rgb_8,hbrdf,2,24.1212272644043,6.07956161824253,3
chm_mint_rgb_9,sbrdf,2,22.5722904205322,6.32044791380808,3
chm_mint_rgb_10,hbrdf,0,21.2131538391113,6.54306281251212,3
chm_mint_rgb_11,hbrdf,1,22.0411968231201,6.40617420857727,3
chm_mint_rgb_12,hbrdf,2,24.1212272644043,6.07956161824253,3
chm_mint_rgb_13,sbrdf,2,22.5722904205322,6.32044791380808,3
chm_mint_rgb_14,hbrdf,0,21.2131538391113,6.54306281251212,3
chm_mint_rgb_15,hbrdf,1,22.0411968231201,6.40617420857727,3
chm_mint_rgb_16,hbrdf,2,24.1212272644043,6.07956161824253,3
chm_mint_rgb_17,sbrdf,2,22.5722904205322,6.32044791380808,3
chm_mint_rgb_18,hbrdf,0,21.2131538391113,6.54306281251212,3
chm_mint_rgb_19,hbrdf,1,22.0411968231201,6.40617420857727,3
chm_mint_rgb_20,hbrdf,2,24.1212272644043,6.07956161824253,3
chm_mint_rgb_21,ward,0,15.1756620407104,7.65702284958629,4
chm_mint_rgb_22,sbrdf,1,18.0503520965576,7.10211504191865,4
chm_mint_rgb_23,ward,0,15.1756620407104,7.65702284958629,4
chm_mint_rgb_24,sbrdf,1,18.0503520965576,7.10211504191865,4
chm_mint_rgb_25,ward,0,15.1756620407104,7.65702284958629,4
chm_mint_rgb_26,sbrdf,1,18.0503520965576,7.10211504191865,4
chm_mint_rgb_27,ggx,0,10.8289022445679,8.55170723005615,5
chm_mint_rgb_28,sbrdf,0,11.3756122589111,8.43791873646557,5
chm_mint_rgb_29,nbrdf,0,10.0027933120728,8.72270043593141,5
chm_mint_rgb_30,ggx,0,10.8289022445679,8.55170723005615,5
chm_mint_rgb_31,sbrdf,0,11.3756122589111,8.43791873646557,5
chm_mint_rgb_32,nbrdf,0,10.0027933120728,8.72270043593141,5
chm_mint_rgb_33,ggx,0,10.8289022445679,8.55170723005615,5
chm_mint_rgb_34,sbrdf,0,11.3756122589111,8.43791873646557,5
chm_mint_rgb_35,nbrdf,0,10.0027933120728,8.72270043593141,5
chm_orange_rgb_1,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_2,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_3,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_4,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_5,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_6,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_7,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_8,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_9,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_10,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_11,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_12,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_13,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_14,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_15,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_16,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_17,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_18,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_19,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_20,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_21,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_22,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_23,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_24,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_25,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_26,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_27,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_28,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_29,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_30,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_31,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_32,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_33,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_34,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_35,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_36,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_37,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_38,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_39,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_40,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_41,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_42,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_43,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_44,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_45,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_46,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_47,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_48,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_49,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_50,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_51,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_52,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_53,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_54,hbrdf,2,56.2443161010742,3.21778316676047,0
chm_orange_rgb_55,hbrdf,2,56.2443161010742,3.21778316676047,0
